INDEX,ETITLE,ECLASS,QCODE,EROUND,LAYER1,LAYER2,LAYER3,QNUM,QTYPE,QUESTION,ANSWER,DIFFICULTY,CREATED_DATE,MODIFIED_DATE
56,보험중개사,손해보험,ABAA-56,20,관계법령,,,56,A,"보험중개사가수행하는위험관리자문업무에포함되지 않는것은? 
①고객의위험을확인·평가·분석하는것 
②보험계획또는설계에대한검토와검증을하는것 
③보험계획에대한권고또는보험금청구에 대한조언을 하는것 
④위험분석보고서를 바탕으로보험사에 보험료견적입찰을 하는것",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
57,보험중개사,손해보험,ABAA-57,20,관계법령,,,57,A,"보험중개사의준수사항으로옳지않은것은? 
①보험중개사는 보험계약자에게 성실히중개업무를 수행 하고,직무상객관적이고 독립적인 조언을하여야한다. 
②불특정다수인을 대상으로 보험안내자료를 광고할 경우에는객관적사실에더하여다소과장의소지가 있더라도주관적분석정보를적을수있다 . 
③보수의많고적음에따라보험계약자에 대하여업무 수행에차별을두어서는 아니된다 . 
④보험계약의 유지·관리및보험금처리를위한경우 등을제외하고는 보험계약체결의 중개로알게된 보험계약자의 정보또는비밀을누설해서는 아니된다 .",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
58,보험중개사,손해보험,ABAA-58,20,관계법령,,,58,A,"보험중개사에대한등록취소의예외에대한설명으로 옳지않은것은? 
①보험중개업 개시에따른투자비용의 발생 ,급격한 영업환경의 변화등보험중개사에게 책임을물을수 없는사유로일시적으로 부채가자산을초과하게 된경우에는 등록취소의 예외가인정된다 . 
②등록취소의 예외인정을 받으려면 부채가자산을초과 하는사유및그에대한개선대책 등의참고서류를 금융위원회에 제출하여 승인을받아야한다. 
③금융위원회는 등록취소의 예외가인정된날로부터 6개월이경과하여도 부채가자산을초과하는 경우에는 지체없이 등록을취소하여야 한다 . 
④금융위원회는 등록취소의 예외인정 이후에부채가 자산을초과하더라도개선대책의 효과가나타나고 있다고판단될때에는보험중개사에게 소명할수 있는청문의기회를부여하고 ,재차로 1회에한하여 등록취소의 예외를인정할수있다 .",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
59,보험중개사,손해보험,ABAA-59,20,관계법령,,,59,A,"제3보험중개사의영업범위에해당하지않는것은? 
①상해보험 
②질병보험 
③해당보험종목의 재보험 
④연금보험",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
60,보험중개사,손해보험,ABAA-60,20,관계법령,,,60,A,"보험중개사영업보증금의예탁시현금대신예탁할수 있는증권이아닌것은? 
①국채증권 
②법률에의하여직접설립된법인이발행한특수채 증권 
③신탁업자 발행의공사채형 수익증권 
④사모투자전문회사의 집합투자증권 손해보험중개사시험 -회계원리 ,위험관리론 -1쪽",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
61,보험중개사,손해보험,ABAA-01,20,관계법령,회계재무,,1,A,"다음중자산에관한설명으로옳지않은것은? 
①기업의자산은과거의거래나그밖의사건에서 창출된다 . 
②자산의취득은지출의발생을반드시동반해야 한다 . 
③자산으로 인식하기 위해서는 당해자산에미래경제적 효익이내재되어있어야 한다. 
④법률적권리인소유권이 자산의존재를판단함에 있어 필수적인 것은아니다 .",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
62,보험중개사,손해보험,ABAA-02,20,관계법령,회계재무,,2,A,"다음중재무제표와관련된설명으로옳은것은? 
①재무상태표는 유동성배열법에 따라항목들을 표시해야 한다. 
②포괄손익계산서는 중단사업에서 발생한손익을별도로 구분표시한다 . 
③자본변동표는 지분참여자와의 거래를제외한모든원천 에서인식된자본의변동을나타낸다 . 
④현금흐름표의 주된목적은발생주의 회계의수익을보다 더정확히측정하기 위한것이다 .",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
63,보험중개사,손해보험,ABAA-03,20,관계법령,회계재무,,3,A,"12월말결산법인인 ㈜한국은 20x1년9월1일에㈜대한에게 창고를임대해주면서 6개월분임대료₩5,400을현금으로 수령하고이를모두선수임대료로회계처리하였다 .20x1년 말에㈜한국이임대료와관련하여장부에반영해야할 결산수정분개로옳은것은? 
①(차)선수임대료 1,800 (대)임대료 1,800 
②(차)선수임대료 3,600 (대)임대료 3,600 
③(차)임대료 1,800 (대)선수임대료 1,800 
④(차)임대료 3,600 (대)선수임대료 3,600",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
64,보험중개사,손해보험,ABAA-04,20,관계법령,회계재무,,4,A,"유용한재무보고의질적특성에관한다음설명중옳지 않은것은? 
①비교가능성은 정보이용자가 항목간의유사점과 차이점을 식별하고 이해할수있게하는질적특성이다 . 
②재무정보가 유용하기 위해서는 목적적합성뿐만 아니라 나타내고자 하는현상을충실하게 표현해야 한다 . 
③이해가능성은 아무런사전지식조차 없는정보이용자를 대상으로 고려되어야 하는질적특성이아니다 . 
④연차재무제표가 분기재무제표 또는반기재무제표에 비해 근본적질적특성을보강하는 특성을더많이갖는다 .",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
65,보험중개사,손해보험,ABAA-05,20,관계법령,회계재무,,5,A,"㈜한국은장부를마감하고 20x1년도포괄손익계산서를 작성한후,20x1년1월1일기초재고자산이 ￦260,000 만큼과소계상되었고 ,20x1년12월31일기말재고자산이 ￦50,000만큼과대계상되었음을 발견하였다 .20x1년기초 및기말재고자산의평가오류때문에㈜한국의 20x1년도 매출원가는어떠한영향을받게되는가 ? 
①￦210,000과소계상 
②￦210,000과대계상 
③￦310,000과소계상 
④￦310,000과대계상",3,,2025-08-23 21:17:14,2025-08-23 21:17:14
66,보험중개사,손해보험,ABAA-06,20,관계법령,회계재무,,6,A,"㈜한국은 20x1년1월1일에취득원가가 ￦5,000,000인 기계장치를취득하였다 .이기계장치의내용연수는 4년, 잔존가치는 ￦500,000으로추정된다 .㈜한국은감가상각 방법에따라기계장치의연간감가상각비가달라진다는 것을알고있다.㈜한국이 20x1년당기순이익을높이는데 가장도움이되는감가상각방법은어느것인가 ? 
①정액법 
②이중체감법 
③정률법 
④연수합계법",1,,2025-08-23 21:17:14,2025-08-23 21:17:14
67,보험중개사,손해보험,ABAA-07,20,관계법령,회계재무,,7,A,"㈜한국은거래처에상품을외상으로판매하고 ￦10,000의 무이자부어음을수령하였다 .어음의발행일은 20x1년1월 1일이고만기일은 20x1년6월30일인데 ,㈜한국은동 어음을 20x1년5월1일에은행에할인하였다 .은행의 할인율이연12%일경우㈜한국이어음할인시인식하는 비용은얼마인가 ?단,이자는월수로계산한다 . 
①100 
②150 
③200 
④250",3,,2025-08-23 21:17:14,2025-08-23 21:17:14
68,보험중개사,손해보험,ABAA-08,20,관계법령,회계재무,,8,A,"다음중금융자산회계처리에관한설명으로옳지않은것은? 
①지분증권은 단기매매금융자산 ,매도가능금융자산 ,만기 보유금융자산으로 분류될수있다. 
②단기매매금융자산의 취득과직접관련되는 거래원가는 당기비용으로 인식하고 ,매도가능금융자산의 취득과 직접관련되는 거래원가는 최초인식하는 공정가치에 가산한다 . 
③단기매매금융자산은 결산일에 공정가치 변동액을 당기 손익에포함시킨다 . 
④매도가능금융자산은 결산일에 공정가치 변동액을 당기 손익으로 인식하지 않고기타포괄손익으로 인식한다 .손해보험중개사시험 -회계원리 ,위험관리론 -2쪽",1,,2025-08-23 21:17:14,2025-08-23 21:17:14
69,보험중개사,손해보험,ABAA-09,20,관계법령,회계재무,,9,A,"12월말결산법인인 ㈜한국이보고한 20x1년도영업활동 현금흐름은 ￦160,000이다.다음은㈜한국의 20x1년도 자산및부채의변동과비용에관한자료이다 . ·매출채권 ￦50,000감소 ·매입채무 ￦10,000증가 ·선급비용 ￦6,000증가 ·미지급비용 ￦8,000감소 ·감가상각비 ￦10,000발생 위에주어진자료를이용하여 ㈜한국의 20x1년도당기 순이익을계산하면얼마인가 ? 
①￦104,000 
②￦114,000 
③￦196,000 
④￦206,000",1,,2025-08-23 21:17:14,2025-08-23 21:17:14
70,보험중개사,손해보험,ABAA-10,20,관계법령,회계재무,,10,A,"자본금의증가는실질적증자와형식적증자로구분할수 있다.다음중자본금을실질적으로증가시키는거래는 어느것인가 ? 
①이익준비금을 자본금으로 전입하다 . 
②자본잉여금을 자본금으로 전입하다 . 
③주식배당을 하다 . 
④주식을할인발행하다 .",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
71,보험중개사,손해보험,ABAA-11,20,관계법령,회계재무,,11,A,"홍수가잦은지역에공장을짓지않는것은다음위험 관리기법중어디에해당되는가 ? 
①손실감소 (loss reduction) 
②위험회피 (risk avoidance) 
③손실예방 (loss prevention) 
④위험전가 (risk transfer)",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
72,보험중개사,손해보험,ABAA-12,20,관계법령,회계재무,,12,A,"다음중간접손실에해당되지않는것은? 
①사고난자동차수리기간 중렌터카를 이용한경우 
②냉장고고장으로 냉동물건이부패한경우 
③전기누전으로 건물이소실된경우 
④공장화재로매출손실이발생한경우",3,,2025-08-23 21:17:14,2025-08-23 21:17:14
73,보험중개사,손해보험,ABAA-13,20,관계법령,회계재무,,13,A,"다음중손실감소 (loss reduction)와거리가먼것은? 
①전열기구 사용금지 
②내연재사용 
③스프링클러 설치 
④자동차의 에어백설치",1,,2025-08-23 21:17:14,2025-08-23 21:17:14
74,보험중개사,손해보험,ABAA-14,20,관계법령,회계재무,,14,A,"다음중보험에가입함으로써부주의해지는경향과 관계되는것은? 
①물리적위태 (physical hazard) 
②도덕적위태 (moral hazard) 
③정신적위태 (morale hazard) 
④법률적위태 (legal hazard)",3,,2025-08-23 21:17:14,2025-08-23 21:17:14
75,보험중개사,손해보험,ABAA-15,20,관계법령,회계재무,,15,A,"다음보기중순수위험에해당하는것을모두열거한것은? ㉠인적손실위험 ㉢간접손실위험㉡재산손실위험 ㉣배상책임위험 
①㉠ 
②㉠㉡ 
③㉠㉡㉢ 
④㉠㉡㉢㉣",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
76,보험중개사,손해보험,ABAA-16,20,관계법령,회계재무,,16,A,"다음중지진위험의특징을올바르게나타낸것은? 
①정태적위험 (static risk),특정위험 (specific risk) 
②정태적위험 ,근원적위험 (fundamental risk) 
③동태적위험 (dynamic risk),특정위험 
④동태적위험 ,근원적위험",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
77,보험중개사,손해보험,ABAA-17,20,관계법령,회계재무,,17,A,"다음중보험의특성을나타내는표현으로적합하지않은 것은? 
①위험의집단화 (risk pooling) 
②위험의분산 (risk diversification) 
③위험의전가 (risk transfer) 
④위험의분리 (risk segregation)",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
78,보험중개사,손해보험,ABAA-18,20,관계법령,회계재무,,18,A,"다음중업무흐름도 (flow chart)가필요할수있는위험 관리단계는 ? 
①위험의파악 
②위험의측정 
③위험의평가 
④위험의통제",1,,2025-08-23 21:17:14,2025-08-23 21:17:14
79,보험중개사,손해보험,ABAA-19,20,관계법령,회계재무,,19,A,"다음중위험관리기법에대한설명으로옳지않은것은? 
①위험보유는 일반적으로 최대가능손실이 크지않을때 적절하다 . 
②종속보험회사 (captive insurer)는위험보유에 해당한다 . 
③위험분리는 위험통제에 해당한다 . 
④위험회피는 활용가능성이 크다 .",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
